ID,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
4679,True,60.0,1,2,0,0,False,False,0.0,1600.0,23.0,25.0,1648.0
4680,True,110.0,2,3,2,12,False,True,2000.0,11500.0,502.0,146.0,14150.0
4681,True,50.0,2,1,2,5,False,True,600.0,2313.0,250.0,30.0,3193.0
4682,True,100.0,2,1,1,1,True,False,834.0,2466.0,0.0,24.0,3444.0
4683,True,70.0,2,2,2,7,False,True,1726.0,3950.0,341.0,51.0,6068.0
4684,True,82.0,2,2,1,2,True,True,750.0,3100.0,51.0,40.0,3941.0
4685,True,76.0,3,3,2,1,True,False,900.0,2662.0,284.0,34.0,3880.0
4686,True,150.0,3,1,1,9,True,False,1172.0,4800.0,294.0,61.0,6327.0
4687,True,303.0,3,4,4,1,True,True,4540.0,18000.0,0.0,229.0,22770.0
4688,True,55.0,2,1,0,10,True,False,490.0,1380.0,80.0,18.0,1968.0
4689,True,70.0,2,1,0,5,True,False,285.0,2197.0,0.0,28.0,2510.0
4690,False,45.0,1,2,1,2,True,True,790.0,1452.0,84.0,19.0,2345.0
4691,True,50.0,2,1,1,6,True,True,648.0,3900.0,58.0,50.0,4656.0
4692,True,62.0,2,1,1,1,True,False,560.0,1550.0,17.0,20.0,2147.0
4693,True,177.0,4,5,4,5,True,False,1500.0,9200.0,959.0,117.0,11780.0
4694,True,50.0,1,1,1,21,True,True,765.0,2700.0,105.0,35.0,3605.0
4695,True,50.0,1,1,1,22,False,True,739.0,3540.0,0.0,14.0,4293.0
4696,False,90.0,3,2,1,1,True,False,850.0,1500.0,100.0,20.0,2470.0
4697,True,130.0,3,2,2,4,True,True,800.0,3500.0,0.0,45.0,4345.0
4698,False,54.0,1,1,1,5,True,False,750.0,773.0,67.0,10.0,1600.0
4699,True,30.0,1,1,0,0,False,False,0.0,850.0,67.0,13.0,930.0
4700,True,194.0,3,4,4,5,True,False,2600.0,12000.0,1667.0,153.0,16420.0
4701,False,68.0,2,1,1,3,True,False,482.0,831.0,0.0,11.0,1324.0
4702,True,58.0,3,2,1,11,True,False,320.0,1700.0,105.0,22.0,2147.0
4703,True,16.0,1,1,0,0,False,False,0.0,1420.0,0.0,18.0,1438.0
4704,False,74.0,3,2,2,11,True,True,477.0,1600.0,0.0,21.0,2098.0
4705,True,347.0,4,7,6,0,True,False,0.0,8900.0,1000.0,134.0,10030.0
4706,True,180.0,3,3,2,3,True,False,1794.0,5800.0,487.0,74.0,8155.0
4707,True,20.0,1,1,1,3,False,True,1700.0,1360.0,0.0,18.0,3078.0
4708,True,130.0,2,1,1,1,True,False,0.0,2200.0,180.0,28.0,2408.0
4709,True,100.0,3,1,1,2,True,False,1350.0,3000.0,92.0,39.0,4481.0
4710,False,50.0,1,1,0,1,False,False,298.0,850.0,15.0,11.0,1174.0
4711,True,340.0,4,4,4,15,True,True,2500.0,8700.0,0.0,111.0,11310.0
4712,True,135.0,2,2,1,8,True,True,1063.0,3250.0,159.0,42.0,4514.0
4713,True,130.0,3,4,2,8,True,True,1300.0,5500.0,0.0,70.0,6870.0
4714,False,58.0,2,2,2,15,True,False,400.0,2200.0,100.0,28.0,2728.0
4715,True,84.0,3,1,1,17,True,False,710.0,2300.0,3000.0,30.0,6040.0
4716,True,120.0,3,4,2,1,True,False,1500.0,3000.0,670.0,39.0,5209.0
4717,True,180.0,3,2,3,0,True,False,0.0,3500.0,497.0,53.0,4050.0
4718,False,650.0,4,7,5,0,True,False,0.0,8000.0,334.0,121.0,8455.0
4719,True,320.0,4,5,4,0,True,False,300.0,6500.0,417.0,98.0,7315.0
4720,True,65.0,2,1,0,1,True,True,286.0,4200.0,17.0,54.0,4557.0
4721,True,130.0,3,2,2,5,True,False,1400.0,5000.0,584.0,64.0,7048.0
4722,True,72.0,3,2,2,3,False,False,686.0,1600.0,18.0,21.0,2325.0
4723,True,150.0,3,3,4,10,True,True,2225.0,7400.0,500.0,94.0,10220.0
4724,False,70.0,2,1,1,3,True,False,500.0,1275.0,74.0,17.0,1866.0
4725,True,345.0,3,3,5,2,True,False,3000.0,12750.0,834.0,162.0,16750.0
4726,True,20.0,1,1,0,1,True,True,602.0,1800.0,130.0,23.0,2555.0
4727,False,103.0,3,2,2,2,True,False,1500.0,1360.0,292.0,18.0,3170.0
4728,False,90.0,2,2,4,0,True,False,0.0,2400.0,230.0,37.0,2667.0
4729,True,185.0,3,2,2,29,True,False,2050.0,14000.0,540.0,178.0,16770.0
4730,False,47.0,1,1,1,9,True,False,470.0,650.0,43.0,9.0,1172.0
4731,True,42.0,1,1,0,3,True,False,130.0,1450.0,34.0,19.0,1633.0
4732,True,42.0,1,1,1,11,False,False,1500.0,2153.0,0.0,8.0,3661.0
4733,True,25.0,1,1,0,1,False,False,0.0,1000.0,84.0,13.0,1097.0
4734,False,55.0,1,1,1,20,True,False,570.0,1900.0,0.0,25.0,2495.0
4735,True,900.0,3,5,8,0,True,False,0.0,8000.0,2250.0,121.0,10370.0
4736,True,240.0,3,3,4,22,True,False,3538.0,12000.0,1975.0,153.0,17670.0
4737,True,128.0,2,1,1,9,True,True,1200.0,8500.0,9.0,108.0,9817.0
4738,True,120.0,2,1,1,0,False,False,0.0,3000.0,280.0,46.0,3326.0
4739,True,54.0,1,1,1,7,True,False,600.0,3600.0,149.0,46.0,4395.0
4740,True,30.0,1,1,0,0,False,False,0.0,765.0,59.0,12.0,836.0
4741,True,120.0,2,2,2,11,True,False,2200.0,4000.0,500.0,51.0,6751.0
4742,True,296.0,4,5,2,0,True,False,0.0,8500.0,1000.0,128.0,9628.0
4743,False,230.0,3,4,4,5,True,True,1800.0,10000.0,715.0,127.0,12640.0
4744,True,50.0,2,1,0,12,False,False,0.0,3029.0,0.0,39.0,3068.0
4745,True,95.0,3,2,0,0,True,False,0.0,2300.0,125.0,35.0,2460.0
4746,True,146.0,3,4,2,21,True,True,1200.0,9000.0,417.0,115.0,10730.0
4747,False,73.0,2,1,1,4,True,False,400.0,655.0,31.0,9.0,1095.0
4748,True,30.0,1,1,0,6,False,False,253.0,1250.0,30.0,16.0,1549.0
4749,True,35.0,1,1,1,11,True,False,470.0,2500.0,22.0,32.0,3024.0
4750,True,22.0,1,1,0,0,True,False,0.0,976.0,0.0,15.0,991.0
4751,True,386.0,4,6,3,21,True,False,3890.0,12750.0,1980.0,162.0,18780.0
4752,True,442.0,5,6,6,0,True,False,0.0,7500.0,1301.0,113.0,8914.0
4753,False,30.0,1,1,0,5,True,False,279.0,590.0,12.0,8.0,889.0
4754,True,68.0,1,2,1,4,False,False,799.0,2000.0,217.0,26.0,3042.0
4755,True,53.0,1,1,1,12,True,True,450.0,3200.0,200.0,41.0,3891.0
4756,True,18.0,1,1,0,0,True,False,0.0,1720.0,0.0,22.0,1742.0
4757,True,321.0,3,5,2,0,True,True,0.0,8268.0,1072.0,125.0,9465.0
4758,False,70.0,3,1,1,2,True,False,710.0,750.0,76.0,10.0,1546.0
4759,True,400.0,10,9,8,0,True,False,0.0,8330.0,550.0,126.0,9006.0
4760,True,392.0,4,4,4,0,True,False,0.0,10000.0,1250.0,151.0,11400.0
4761,True,70.0,2,1,1,1,True,False,280.0,1000.0,138.0,13.0,1431.0
4762,True,230.0,4,4,3,5,False,False,2564.0,2500.0,934.0,32.0,6030.0
4763,True,138.0,2,2,1,11,True,True,1000.0,7000.0,89.0,89.0,8178.0
4764,True,250.0,2,1,0,0,True,False,0.0,1500.0,9.0,23.0,1532.0
4765,True,45.0,2,2,0,0,False,False,0.0,1650.0,84.0,25.0,1759.0
4766,True,250.0,4,3,0,0,True,False,0.0,2000.0,667.0,31.0,2698.0
4767,True,80.0,2,1,1,6,True,False,654.0,2300.0,94.0,30.0,3078.0
4768,True,398.0,4,5,4,0,True,False,2400.0,15000.0,1084.0,226.0,18710.0
4769,True,200.0,3,4,5,0,True,False,0.0,3500.0,242.0,53.0,3795.0
4770,True,136.0,3,3,1,9,True,False,1530.0,7500.0,290.0,96.0,9416.0
4771,True,46.0,1,1,0,2,True,False,553.0,1437.0,58.0,19.0,2067.0
4772,True,309.0,4,5,3,0,True,False,0.0,12000.0,734.0,181.0,12920.0
4773,True,54.0,1,1,1,1,False,True,1050.0,7200.0,250.0,92.0,8592.0
4774,True,220.0,4,5,3,14,True,True,2050.0,12000.0,750.0,153.0,14950.0
4775,True,161.0,1,2,2,10,False,False,2162.0,7000.0,54.0,89.0,9305.0
4776,True,58.0,2,1,1,1,True,False,430.0,1540.0,0.0,20.0,1990.0
4777,True,83.0,3,1,1,3,True,False,180.0,2500.0,0.0,32.0,2712.0
4778,True,33.0,1,1,1,5,True,False,842.0,2000.0,95.0,26.0,2963.0
4779,True,170.0,3,4,2,3,False,False,1450.0,4400.0,38.0,56.0,5944.0
4780,True,135.0,3,2,1,21,True,True,950.0,7500.0,77.0,96.0,8623.0
4781,True,50.0,2,1,2,1,False,False,850.0,1900.0,42.0,25.0,2817.0
4782,True,94.0,2,3,2,18,False,False,1600.0,4400.0,325.0,56.0,6381.0
4783,True,25.0,1,1,0,1,False,False,0.0,1200.0,35.0,16.0,1251.0
4784,True,100.0,2,3,2,20,False,True,1080.0,10000.0,138.0,127.0,11350.0
4785,True,157.0,3,5,3,12,True,False,1670.0,11500.0,583.0,146.0,13900.0
4786,True,100.0,3,2,2,0,True,False,0.0,5500.0,500.0,83.0,6083.0
4787,True,120.0,3,1,0,2,True,False,200.0,2100.0,167.0,27.0,2494.0
4788,True,45.0,1,1,2,8,True,False,695.0,1800.0,170.0,23.0,2688.0
4789,True,64.0,2,2,1,9,True,True,830.0,3166.0,0.0,13.0,4009.0
4790,True,265.0,4,6,3,6,False,False,2400.0,2500.0,1284.0,32.0,6216.0
4791,True,20.0,1,1,0,6,True,True,602.0,1800.0,130.0,23.0,2555.0
4792,True,50.0,2,2,0,0,False,False,0.0,1100.0,80.0,17.0,1197.0
4793,True,70.0,3,2,1,14,True,False,570.0,3000.0,171.0,39.0,3780.0
4794,True,273.0,4,4,2,4,False,False,2306.0,9000.0,417.0,115.0,11840.0
4795,True,250.0,3,3,4,0,True,True,250.0,6500.0,309.0,98.0,7157.0
4796,True,100.0,1,1,0,0,True,False,0.0,2150.0,267.0,33.0,2450.0
4797,True,90.0,2,1,0,2,True,False,622.0,2150.0,212.0,28.0,3012.0
4798,True,256.0,3,3,2,0,False,False,0.0,5600.0,2417.0,85.0,8102.0
4799,True,92.0,2,1,1,2,True,False,425.0,1536.0,72.0,20.0,2053.0
4800,True,124.0,3,3,2,0,True,False,0.0,4000.0,92.0,61.0,4153.0
4801,True,218.0,3,3,3,9,True,True,1850.0,15000.0,809.0,191.0,17850.0
4802,True,57.0,2,2,1,8,True,False,465.0,1300.0,10.0,17.0,1792.0
4803,False,650.0,4,4,8,0,True,False,0.0,7500.0,200.0,113.0,7813.0
4804,True,220.0,3,4,2,0,False,False,0.0,3500.0,276.0,53.0,3829.0
4805,False,55.0,1,2,1,4,False,False,744.0,954.0,74.0,13.0,1785.0
4806,True,55.0,2,2,1,21,True,False,480.0,2000.0,9.0,26.0,2515.0
4807,True,58.0,2,1,1,19,False,True,550.0,3400.0,65.0,44.0,4059.0
4808,True,42.0,1,1,1,13,True,True,1750.0,860.0,180.0,11.0,2801.0
4809,True,202.0,3,4,3,8,True,True,2500.0,12000.0,834.0,153.0,15490.0
4810,True,130.0,2,2,0,0,True,False,0.0,2700.0,100.0,41.0,2841.0
4811,True,52.0,1,1,1,11,True,False,730.0,2500.0,38.0,32.0,3300.0
4812,True,75.0,2,2,0,2,True,False,570.0,1450.0,0.0,19.0,2039.0
4813,True,420.0,4,6,4,10,True,False,5700.0,12000.0,3167.0,153.0,21020.0
4814,True,277.0,3,4,0,0,False,False,2580.0,7200.0,0.0,109.0,9889.0
4815,True,100.0,1,1,1,16,True,True,1120.0,3900.0,75.0,50.0,5145.0
4816,False,420.0,5,7,3,0,True,True,1237.0,8500.0,816.0,128.0,10680.0
4817,True,207.0,3,5,4,6,True,False,2400.0,12000.0,934.0,153.0,15490.0
4818,True,25.0,1,1,0,23,True,False,432.0,2200.0,45.0,28.0,2705.0
4819,True,100.0,3,2,1,3,True,False,1020.0,1880.0,0.0,24.0,2924.0
4820,True,108.0,2,2,1,8,True,True,1081.0,5300.0,334.0,68.0,6783.0
4821,True,55.0,1,1,1,5,False,True,1100.0,2144.0,0.0,22.0,3500.0
4822,True,40.0,1,1,0,0,False,False,0.0,780.0,17.0,12.0,809.0
4823,True,46.0,1,1,1,3,False,False,850.0,1900.0,117.0,25.0,2892.0
4824,True,138.0,3,3,2,5,True,True,1112.0,5800.0,475.0,74.0,7461.0
4825,True,50.0,2,3,0,0,False,False,0.0,1740.0,84.0,27.0,1851.0
4826,False,54.0,1,1,1,9,True,False,758.0,1148.0,84.0,15.0,2005.0
4827,True,22.0,1,1,0,0,False,False,0.0,976.0,0.0,15.0,991.0
4828,True,62.0,3,1,1,1,True,False,750.0,1300.0,0.0,26.0,2076.0
4829,True,380.0,4,3,2,12,False,True,5500.0,15000.0,1000.0,191.0,21690.0
4830,True,80.0,2,1,1,2,False,True,1036.0,7450.0,98.0,95.0,8679.0
4831,True,70.0,2,1,1,2,True,False,1100.0,1950.0,0.0,25.0,3075.0
4832,True,214.0,5,5,4,9,False,True,2000.0,5550.0,667.0,71.0,8288.0
4833,True,193.0,3,3,3,1,False,False,3100.0,7500.0,834.0,96.0,11530.0
4834,True,50.0,2,2,0,6,True,False,750.0,3000.0,118.0,39.0,3907.0
4835,True,305.0,3,4,4,12,True,False,3441.0,8925.0,2364.0,114.0,14840.0
4836,True,110.0,2,2,1,1,True,False,700.0,3000.0,122.0,39.0,3861.0
4837,True,63.0,2,2,1,13,True,False,600.0,2620.0,97.0,11.0,3328.0
4838,True,202.0,4,4,3,13,True,False,2200.0,6000.0,1000.0,77.0,9277.0
4839,True,70.0,4,3,0,0,True,False,0.0,3500.0,270.0,53.0,3823.0
4840,False,110.0,3,3,2,0,True,False,560.0,3200.0,88.0,49.0,3897.0
4841,True,80.0,1,1,0,11,True,True,427.0,1900.0,0.0,25.0,2352.0
4842,True,58.0,2,2,1,6,False,False,520.0,2055.0,0.0,7.0,2582.0
4843,True,149.0,3,3,2,12,False,False,2000.0,5400.0,0.0,69.0,7469.0
4844,True,50.0,2,1,0,0,True,False,0.0,1200.0,42.0,19.0,1261.0
4845,True,200.0,4,3,2,8,True,False,2744.0,4100.0,1615.0,52.0,8511.0
4846,True,200.0,3,3,4,0,True,False,0.0,7000.0,425.0,106.0,7531.0
4847,False,660.0,5,7,4,17,True,False,5381.0,10000.0,1100.0,127.0,16610.0
4848,True,100.0,3,2,1,0,True,False,0.0,3300.0,500.0,50.0,3850.0
4849,True,91.0,1,2,2,11,True,True,2076.0,13000.0,334.0,165.0,15580.0
4850,True,113.0,2,2,1,4,True,False,1000.0,3000.0,50.0,39.0,4089.0
4851,False,48.0,2,1,1,0,True,False,250.0,1200.0,40.0,16.0,1506.0
4852,True,140.0,3,3,2,10,True,False,2000.0,5100.0,167.0,65.0,7332.0
4853,False,155.0,3,3,2,0,True,False,960.0,5500.0,15.0,83.0,6558.0
4854,True,280.0,4,6,5,28,True,False,1800.0,11500.0,1417.0,146.0,14860.0
4855,True,55.0,1,1,0,0,True,False,0.0,1100.0,75.0,17.0,1192.0
4856,True,360.0,4,5,4,8,True,False,3500.0,1700.0,1417.0,22.0,6639.0
4857,False,60.0,1,1,1,0,True,False,0.0,950.0,75.0,15.0,1040.0
4858,True,32.0,1,1,0,5,True,False,400.0,2001.0,0.0,26.0,2427.0
4859,True,79.0,3,3,2,15,True,True,3255.0,7500.0,616.0,96.0,11470.0
4860,True,300.0,4,6,4,14,True,False,2000.0,8000.0,625.0,102.0,10730.0
4861,True,50.0,2,2,1,14,True,True,520.0,1550.0,100.0,20.0,2190.0
4862,True,78.0,3,2,2,0,True,False,250.0,2000.0,292.0,31.0,2573.0
4863,True,80.0,3,1,0,0,True,False,0.0,6000.0,0.0,91.0,6091.0
4864,True,50.0,1,1,1,0,False,False,0.0,1600.0,80.0,25.0,1705.0
4865,True,110.0,2,2,2,0,False,False,0.0,2530.0,174.0,39.0,2743.0
4866,True,280.0,4,3,6,0,True,True,0.0,12500.0,706.0,188.0,13390.0
4867,True,64.0,2,1,1,8,True,False,400.0,1500.0,101.0,20.0,2021.0
4868,False,37.0,1,1,0,4,False,True,382.0,742.0,0.0,10.0,1134.0
4869,True,30.0,1,1,1,7,False,True,650.0,2000.0,100.0,26.0,2776.0
4870,True,50.0,1,1,1,11,True,False,725.0,2200.0,130.0,28.0,3083.0
4871,True,215.0,3,2,0,4,False,False,1054.0,4000.0,229.0,51.0,5334.0
4872,True,80.0,3,2,1,10,True,False,790.0,1900.0,164.0,25.0,2879.0
4873,False,320.0,3,3,2,9,True,True,2000.0,8500.0,340.0,108.0,10950.0
4874,True,336.0,3,5,3,0,True,True,299.0,6000.0,208.0,91.0,6598.0
4875,True,125.0,3,4,5,0,True,False,0.0,10000.0,666.0,151.0,10820.0
4876,True,106.0,1,1,2,10,True,True,1749.0,13950.0,479.0,177.0,16360.0
4877,True,40.0,1,1,1,9,False,False,440.0,2800.0,100.0,36.0,3376.0
4878,True,80.0,1,2,0,6,False,False,1174.0,3900.0,135.0,50.0,5259.0
4879,True,120.0,4,3,3,8,True,False,1680.0,3710.0,622.0,48.0,6060.0
4880,True,23.0,1,1,0,23,True,False,399.0,2100.0,42.0,27.0,2568.0
4881,True,60.0,2,1,0,0,True,False,0.0,1100.0,0.0,17.0,1117.0
4882,True,45.0,2,1,1,2,False,False,375.0,1756.0,0.0,13.0,2166.0
4883,True,110.0,1,1,1,0,True,False,0.0,1300.0,250.0,20.0,1570.0
4884,True,42.0,1,1,1,11,True,False,344.0,2308.0,0.0,8.0,2660.0
4885,True,120.0,4,2,3,6,True,True,950.0,2960.0,459.0,38.0,4407.0
4886,True,78.0,1,2,2,1,False,True,680.0,4200.0,118.0,54.0,5052.0
4887,True,127.0,3,3,2,1,True,False,804.0,3800.0,257.0,49.0,4910.0
4888,True,63.0,2,2,2,4,False,False,600.0,4080.0,167.0,52.0,4899.0
4889,True,60.0,1,1,1,0,True,False,0.0,1250.0,0.0,19.0,1269.0
4890,False,76.0,2,1,0,3,True,False,300.0,700.0,100.0,9.0,1109.0
4891,True,126.0,3,2,2,1,True,False,1000.0,4000.0,313.0,51.0,5364.0
4892,True,169.0,4,2,3,0,True,False,220.0,3900.0,334.0,59.0,4513.0
4893,True,38.0,1,1,0,10,True,False,300.0,1712.0,0.0,7.0,2019.0
4894,True,45.0,1,1,0,2,False,False,150.0,730.0,0.0,10.0,890.0
4895,True,160.0,3,1,1,0,True,False,0.0,3000.0,298.0,46.0,3344.0
4896,True,160.0,3,4,3,0,True,True,0.0,9350.0,0.0,141.0,9491.0
4897,False,84.0,2,1,1,7,True,False,590.0,1100.0,104.0,14.0,1808.0
4898,True,64.0,2,1,2,3,True,False,480.0,1850.0,39.0,24.0,2393.0
4899,False,62.0,2,1,1,0,True,False,370.0,1100.0,12.0,14.0,1496.0
4900,True,46.0,2,1,1,1,True,False,240.0,1500.0,0.0,20.0,1760.0
4901,True,140.0,3,3,3,4,True,False,2100.0,5000.0,1149.0,64.0,8313.0
4902,True,175.0,3,5,3,15,True,False,2312.0,7650.0,1308.0,97.0,11370.0
4903,True,70.0,3,1,1,8,True,False,523.0,1100.0,0.0,14.0,1637.0
4904,True,315.0,3,5,2,14,False,False,4300.0,20000.0,959.0,254.0,25510.0
4905,True,52.0,1,1,1,7,True,True,1500.0,3000.0,292.0,39.0,4831.0
4906,False,120.0,4,2,5,0,True,False,0.0,4200.0,0.0,64.0,4264.0
4907,True,72.0,2,2,1,2,True,False,570.0,2174.0,75.0,28.0,2847.0
4908,True,140.0,2,2,2,11,False,True,2200.0,10000.0,804.0,127.0,13130.0
4909,True,55.0,1,1,1,10,True,True,570.0,1800.0,0.0,7.0,2377.0
4910,True,140.0,3,2,1,5,True,True,1436.0,4800.0,234.0,61.0,6531.0
4911,False,75.0,3,2,1,3,False,False,550.0,2125.0,67.0,27.0,2769.0
4912,True,233.0,3,4,4,15,False,True,3780.0,4300.0,2567.0,55.0,10700.0
4913,True,112.0,3,3,2,8,False,False,1222.0,3500.0,486.0,45.0,5253.0
4914,True,83.0,2,1,1,2,True,True,481.0,2600.0,118.0,33.0,3232.0
4915,True,60.0,1,1,1,10,True,False,786.0,2000.0,109.0,26.0,2921.0
4916,True,30.0,1,1,1,14,True,True,350.0,2389.0,83.0,31.0,2853.0
4917,True,50.0,2,1,1,12,True,False,340.0,1490.0,0.0,19.0,1849.0
4918,True,46.0,1,1,0,14,False,True,1200.0,4300.0,292.0,31.0,5823.0
4919,True,42.0,1,1,1,6,False,True,1100.0,2649.0,0.0,8.0,3757.0
4920,False,52.0,2,1,1,1,True,False,245.0,650.0,0.0,9.0,904.0
4921,True,380.0,4,4,6,0,True,False,0.0,6000.0,417.0,91.0,6508.0
4922,False,160.0,3,2,0,0,True,False,0.0,1650.0,117.0,25.0,1792.0
4923,True,90.0,2,1,0,4,False,False,762.0,2500.0,54.0,32.0,3348.0
4924,True,30.0,1,1,1,5,True,True,350.0,3300.0,0.0,42.0,3692.0
4925,True,219.0,4,4,3,21,True,True,2100.0,6500.0,890.0,83.0,9573.0
4926,True,120.0,2,2,2,22,False,True,1400.0,3500.0,375.0,45.0,5320.0
4927,True,70.0,2,2,1,7,True,False,569.0,1900.0,25.0,25.0,2519.0
4928,True,120.0,4,3,3,16,True,False,1420.0,6160.0,390.0,79.0,8049.0
4929,True,92.0,2,2,1,5,True,True,1350.0,4500.0,160.0,58.0,6068.0
4930,True,40.0,1,1,1,20,False,False,255.0,2208.0,76.0,9.0,2548.0
4931,True,58.0,2,1,1,6,True,False,770.0,1800.0,75.0,23.0,2668.0
4932,True,35.0,1,1,1,7,True,True,949.0,3900.0,0.0,50.0,4899.0
4933,False,85.0,1,1,1,8,True,False,564.0,912.0,0.0,5.0,1481.0
4934,True,170.0,3,3,2,0,True,False,0.0,5000.0,242.0,76.0,5318.0
4935,True,96.0,3,1,1,8,False,True,1181.0,2535.0,247.0,33.0,3996.0
4936,True,42.0,1,1,1,27,True,False,560.0,5300.0,100.0,68.0,6028.0
4937,True,280.0,3,4,4,18,True,False,2202.0,3600.0,854.0,46.0,6702.0
4938,True,44.0,1,1,1,6,False,False,308.0,3300.0,149.0,42.0,3799.0
4939,True,120.0,3,2,2,12,True,True,980.0,4000.0,231.0,51.0,5262.0
4940,True,180.0,2,3,2,9,True,False,2000.0,5900.0,604.0,75.0,8579.0
4941,True,400.0,5,4,2,12,True,False,2675.0,2500.0,832.0,32.0,6039.0
4942,True,22.0,1,1,0,26,True,False,295.0,2000.0,44.0,26.0,2365.0
4943,True,67.0,2,1,1,6,True,False,313.0,1200.0,167.0,16.0,1696.0
4944,True,75.0,3,2,2,14,True,False,658.0,2500.0,87.0,32.0,3277.0
4945,True,132.0,3,5,2,13,False,True,1630.0,10990.0,291.0,140.0,13050.0
4946,True,62.0,2,1,1,15,False,True,490.0,1900.0,0.0,15.0,2405.0
4947,True,122.0,3,3,2,4,False,False,1412.0,4600.0,563.0,59.0,6634.0
4948,True,168.0,3,2,2,1,True,False,1634.0,5500.0,411.0,70.0,7615.0
4949,True,80.0,2,2,1,0,False,False,0.0,1500.0,184.0,23.0,1707.0
4950,True,27.0,1,1,0,19,True,True,300.0,1800.0,0.0,23.0,2123.0
4951,True,50.0,1,1,0,0,False,False,0.0,1200.0,0.0,19.0,1219.0
4952,False,190.0,2,2,0,8,False,False,1100.0,1300.0,200.0,17.0,2617.0
4953,True,22.0,1,1,0,7,True,False,200.0,1650.0,0.0,21.0,1871.0
4954,False,70.0,1,1,1,2,True,True,460.0,2350.0,6.0,30.0,2846.0
4955,True,60.0,1,1,0,0,True,False,0.0,2000.0,0.0,31.0,2031.0
4956,True,47.0,2,1,1,15,True,True,500.0,1700.0,0.0,22.0,2222.0
4957,True,158.0,3,2,1,10,False,True,1310.0,7150.0,406.0,91.0,8957.0
4958,True,80.0,2,1,1,5,False,False,660.0,2900.0,0.0,37.0,3597.0
4959,True,245.0,4,3,4,8,True,False,3450.0,6000.0,1667.0,77.0,11190.0
4960,True,91.0,2,2,0,1,True,True,900.0,2500.0,0.0,32.0,3432.0
4961,True,155.0,2,1,1,2,True,False,1700.0,4500.0,510.0,58.0,6768.0
4962,True,140.0,3,3,5,8,False,True,2000.0,8000.0,710.0,102.0,10810.0
4963,True,97.0,2,1,2,19,False,False,800.0,3500.0,221.0,45.0,4566.0
4964,True,70.0,1,1,0,0,False,False,0.0,900.0,0.0,14.0,914.0
4965,True,177.0,3,3,5,1,True,False,1400.0,7000.0,1000.0,89.0,9489.0
4966,True,128.0,3,4,2,21,True,False,840.0,2980.0,361.0,38.0,4219.0
4967,False,50.0,2,1,0,2,False,False,386.0,830.0,55.0,11.0,1282.0
4968,True,162.0,4,4,3,7,False,False,1500.0,5500.0,891.0,70.0,7961.0
4969,True,96.0,4,2,2,0,True,False,0.0,3950.0,412.0,60.0,4422.0
4970,True,78.0,3,2,1,2,True,False,945.0,2050.0,126.0,8.0,3129.0
4971,True,340.0,4,6,4,6,True,False,5500.0,9600.0,2167.0,122.0,17390.0
4972,True,76.0,3,2,2,5,True,True,754.0,4500.0,205.0,58.0,5517.0
4973,True,380.0,4,5,4,4,True,False,4000.0,8000.0,2667.0,102.0,14770.0
4974,True,180.0,3,3,4,0,True,False,0.0,3700.0,184.0,56.0,3940.0
4975,True,161.0,2,2,3,3,True,False,2500.0,4800.0,1125.0,61.0,8486.0
4976,True,45.0,1,1,1,3,True,True,2000.0,4850.0,334.0,62.0,7246.0
4977,True,200.0,3,5,3,5,True,True,1513.0,4350.0,584.0,56.0,6503.0
4978,True,46.0,1,1,0,17,True,False,300.0,1500.0,0.0,20.0,1820.0
4979,True,50.0,1,1,1,8,False,True,2204.0,3700.0,209.0,47.0,6160.0
4980,True,57.0,2,2,2,10,False,False,571.0,1600.0,100.0,21.0,2292.0
4981,True,120.0,2,2,2,4,True,True,2000.0,11000.0,417.0,140.0,13560.0
4982,False,136.0,3,4,2,7,False,False,970.0,2500.0,131.0,32.0,3633.0
4983,True,49.0,2,1,1,2,True,False,503.0,1200.0,0.0,16.0,1719.0
4984,True,70.0,2,2,1,7,False,False,420.0,2289.0,0.0,29.0,2738.0
4985,True,68.0,2,2,1,5,True,False,1160.0,2700.0,109.0,35.0,4004.0
4986,True,45.0,1,1,1,1,False,True,3000.0,5520.0,0.0,70.0,8590.0
4987,False,60.0,3,2,1,3,False,False,532.0,1200.0,49.0,16.0,1797.0
4988,True,120.0,3,2,2,0,True,False,0.0,2000.0,323.0,31.0,2354.0
4989,False,140.0,4,4,2,6,True,False,1700.0,3300.0,330.0,42.0,5372.0
4990,True,151.0,4,3,3,0,True,False,0.0,3000.0,139.0,46.0,3185.0
4991,True,72.0,2,2,2,7,True,False,150.0,3700.0,184.0,47.0,4081.0
4992,True,300.0,4,4,6,1,True,False,550.0,3800.0,33.0,49.0,4432.0
4993,True,68.0,2,1,0,1,True,False,230.0,1300.0,0.0,17.0,1547.0
4994,True,380.0,4,2,0,0,True,False,0.0,8000.0,0.0,121.0,8121.0
4995,True,60.0,2,1,1,4,True,False,750.0,1841.0,77.0,7.0,2675.0
4996,False,51.0,3,1,1,0,True,False,246.0,1100.0,68.0,14.0,1428.0
4997,True,200.0,4,5,3,1,False,False,2800.0,5500.0,997.0,70.0,9367.0
4998,True,80.0,3,3,0,0,True,True,0.0,2000.0,459.0,31.0,2490.0
4999,False,57.0,1,2,1,12,False,False,660.0,650.0,0.0,9.0,1319.0
