,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado
5189,1,350,4,4,4,-,True,False
5190,0,63,2,1,1,1,True,False
5191,1,73,2,2,1,11,True,False
5192,1,126,3,4,3,4,True,False
5193,1,87,2,2,1,5,True,False
5194,1,171,3,5,3,16,True,False
5195,1,65,3,2,1,10,False,False
5196,1,63,2,1,2,12,True,False
5197,1,59,2,2,1,6,True,False
5198,1,70,2,1,0,-,False,False
5199,1,90,2,1,1,-,True,False
5200,1,35,2,1,0,11,True,False
5201,1,30,1,1,1,3,True,True
5202,1,61,1,2,2,1,False,True
5203,0,54,1,1,1,5,True,True
5204,1,32,1,1,1,23,True,False
5205,0,90,3,2,1,3,True,False
5206,1,93,2,1,1,4,False,True
5207,0,44,1,1,0,4,True,False
5208,1,220,4,4,4,10,True,False
5209,1,100,2,2,0,-,True,False
5210,1,55,2,2,1,17,False,False
5211,1,100,2,3,1,7,False,True
5212,1,35,1,1,1,5,True,True
5213,1,60,2,2,1,14,False,True
5214,1,162,3,4,0,-,True,False
5215,1,165,4,3,2,-,True,False
5216,1,97,2,3,2,11,True,True
5217,0,55,1,1,0,7,True,False
5218,1,230,3,3,3,6,False,False
5219,1,77,2,2,1,8,True,False
5220,1,42,1,1,1,4,False,False
5221,1,180,3,3,1,-,False,False
5222,1,50,2,1,1,15,True,False
5223,1,200,5,2,3,-,True,False
5224,1,290,6,3,4,-,True,False
5225,1,49,1,1,0,12,False,True
5226,1,38,1,1,1,16,True,True
5227,1,280,4,6,3,8,True,False
5228,1,68,2,2,0,6,False,True
5229,1,70,2,3,1,16,True,False
5230,0,280,4,3,3,-,True,False
5231,1,140,3,2,3,13,True,True
5232,1,225,4,3,2,-,True,False
5233,1,70,2,1,2,-,False,False
5234,1,81,3,1,1,3,True,False
5235,1,19,1,1,0,-,False,False
5236,1,233,4,5,4,7,True,True
5237,1,43,2,1,1,1,False,False
5238,1,50,1,1,0,-,False,False
5239,1,54,1,1,1,13,False,True
5240,1,50,1,1,1,6,True,True
5241,1,336,4,4,6,-,True,False
5242,1,208,3,3,3,4,True,True
5243,1,150,2,2,2,-,True,False
5244,0,200,3,2,3,-,True,False
5245,1,200,2,3,2,1,True,True
5246,1,40,2,1,0,3,True,False
5247,1,35,1,1,0,-,True,False
5248,1,35,1,1,0,-,True,False
5249,1,90,3,2,2,3,True,True
5250,1,300,3,2,5,-,True,False
5251,1,520,3,4,8,-,False,False
5252,1,180,3,4,4,22,True,False
5253,1,160,3,1,2,-,True,False
5254,1,72,2,2,1,-,True,False
5255,1,43,1,1,0,5,True,True
5256,1,120,3,2,2,-,True,False
5257,1,70,2,1,0,-,True,False
5258,1,86,3,2,1,7,True,False
5259,1,67,2,2,2,1,True,False
5260,1,37,1,1,1,21,True,False
5261,1,350,3,5,5,-,True,False
5262,0,70,1,1,2,-,True,False
5263,1,159,2,2,2,12,True,False
5264,1,220,6,2,2,-,True,False
5265,1,70,3,1,1,10,False,False
5266,1,164,4,4,2,6,False,False
5267,1,190,3,3,1,8,True,True
5268,1,190,3,2,2,9,True,False
5269,1,35,1,1,0,15,True,False
5270,0,110,3,3,2,-,True,False
5271,1,65,3,2,1,2,True,True
5272,1,392,3,5,5,7,True,False
5273,1,114,4,4,2,6,True,False
5274,1,190,4,4,2,-,False,False
5275,1,115,2,1,0,-,True,False
5276,1,65,2,1,0,7,False,False
5277,1,59,2,1,1,8,True,False
5278,1,68,2,2,2,7,True,True
5279,1,46,1,1,0,2,True,False
5280,1,57,2,2,2,12,True,False
5281,0,48,2,1,1,4,True,False
5282,1,245,4,4,3,5,True,False
5283,1,20,1,1,0,-,True,True
5284,1,45,1,1,0,1,False,False
5285,0,60,1,2,1,10,True,False
5286,1,76,2,2,2,17,True,False
5287,1,84,2,2,1,14,True,False
5288,1,101,3,2,2,7,True,True
5289,1,310,4,3,3,11,True,False
5290,1,183,4,3,4,3,True,False
5291,1,73,2,2,2,2,True,False
5292,1,290,4,3,2,1,False,True
5293,1,150,3,4,4,14,False,True
5294,1,68,2,2,2,12,False,False
5295,1,51,1,1,0,9,True,False
5296,1,120,2,1,0,1,False,False
5297,1,146,3,4,4,15,True,False
5298,1,104,3,2,2,2,True,False
5299,1,146,3,4,2,8,True,True
5300,0,200,3,3,3,-,True,False
5301,1,44,1,1,0,-,False,False
5302,1,42,1,1,2,6,True,True
5303,0,60,2,1,1,-,True,False
5304,1,60,2,2,2,5,True,False
5305,0,50,1,1,1,2,False,False
5306,1,63,2,2,1,19,True,False
5307,1,70,2,2,4,-,True,False
5308,1,130,3,2,2,1,False,False
5309,1,30,1,1,0,2,True,False
5310,1,36,1,1,0,3,True,True
5311,1,257,4,4,4,14,False,False
5312,1,198,3,3,0,14,True,False
5313,1,280,5,5,2,1,True,True
5314,1,373,4,4,3,12,True,False
5315,1,300,2,3,2,8,False,True
5316,1,220,3,3,3,-,True,True
5317,1,50,1,1,0,19,False,False
5318,0,110,3,2,1,6,True,False
5319,1,280,5,5,4,13,True,False
5320,1,400,4,4,3,-,True,False
5321,1,245,3,5,4,3,True,True
5322,1,320,3,3,2,-,True,False
5323,1,209,4,4,3,7,False,False
5324,1,360,4,5,5,-,True,True
5325,1,113,2,3,2,10,True,False
5326,1,75,3,1,1,1,False,False
5327,0,73,3,1,1,3,True,False
5328,1,130,3,2,1,12,True,False
5329,1,160,3,3,3,9,True,True
5330,1,220,3,4,3,16,True,True
5331,1,185,3,3,2,5,True,False
5332,1,37,1,1,1,5,False,False
5333,1,60,2,1,0,-,True,True
5334,1,70,1,1,1,12,True,False
5335,1,50,2,1,0,-,False,False
5336,1,85,2,1,0,1,True,False
5337,0,55,2,1,1,2,True,False
5338,1,185,3,5,2,11,True,True
5339,1,380,4,5,6,8,True,True
5340,1,76,3,2,2,14,True,False
5341,1,560,4,4,0,-,True,True
5342,1,34,1,1,0,1,False,False
5343,1,30,1,1,0,1,False,True
5344,1,70,2,2,2,8,True,False
5345,1,245,3,4,3,5,True,False
5346,1,132,2,2,0,1,True,True
5347,1,55,2,1,1,2,True,False
5348,1,157,3,1,2,11,True,False
5349,0,102,3,2,0,15,True,False
5350,1,420,3,5,5,-,True,False
5351,1,65,2,2,1,-,True,False
5352,1,120,3,3,3,11,True,False
5353,1,35,1,1,0,12,False,True
5354,0,70,3,2,1,3,True,True
5355,1,26,1,1,0,4,True,True
5356,1,27,1,1,1,6,False,True
5357,1,220,3,3,2,8,False,True
5358,1,150,2,1,2,-,True,False
5359,1,102,3,2,2,1,True,False
5360,1,35,1,1,1,7,True,False
5361,0,67,3,1,1,1,False,False
5362,1,470,4,4,5,19,True,False
5363,1,510,4,3,5,-,True,False
5364,1,156,3,4,3,7,False,False
5365,1,247,4,6,4,16,True,False
5366,1,117,3,2,2,15,True,True
5367,1,55,1,1,1,1,True,True
5368,1,60,2,2,1,11,False,True
5369,1,300,4,5,5,3,True,False
5370,1,36,1,1,1,15,False,True
5371,1,315,4,5,5,20,False,False
5372,1,320,4,6,4,-,True,False
5373,1,180,3,4,3,15,True,True
5374,1,70,2,2,0,14,False,False
5375,1,71,2,1,1,10,True,False
5376,0,68,3,2,2,9,True,False
5377,1,40,2,1,1,1,True,False
5378,1,38,1,1,0,17,False,False
5379,1,70,2,1,0,-,False,False
5380,1,220,4,3,4,11,True,True
5381,1,245,3,5,4,13,True,True
5382,1,550,5,6,4,-,True,False
5383,1,270,4,3,3,-,True,False
5384,1,380,3,3,2,1,True,False
5385,0,47,2,1,1,4,True,False
5386,1,180,3,3,2,16,True,False
5387,1,239,3,3,3,-,True,False
5388,1,136,3,4,3,2,True,False
5389,1,150,2,3,3,-,True,False
5390,1,122,2,2,2,10,True,False
5391,0,34,1,1,0,4,True,False
5392,1,130,2,2,2,5,True,True
5393,1,90,2,1,1,14,True,True
5394,1,75,1,1,2,8,True,True
5395,1,39,1,1,1,11,False,False
5396,1,210,3,2,2,-,True,True
5397,1,200,4,3,3,14,False,False
5398,1,100,2,1,0,-,True,False
5399,1,124,3,1,0,8,False,False
5400,1,150,3,1,2,-,True,False
5401,1,200,3,2,1,2,True,False
5402,1,80,2,1,0,-,True,False
5403,1,300,4,2,0,5,True,False
5404,1,40,1,1,1,3,False,True
5405,1,87,2,2,1,3,True,True
5406,1,230,3,4,3,2,True,False
5407,0,45,1,1,1,16,False,True
5408,1,38,1,1,0,-,False,False
5409,1,98,3,3,2,-,True,False
5410,1,35,1,1,0,1,False,False
5411,1,170,3,5,3,7,True,True
5412,0,72,2,1,0,2,False,False
5413,1,195,2,3,3,15,True,True
5414,0,170,2,3,3,16,True,False
5415,1,360,4,5,2,6,True,False
5416,0,156,4,5,3,3,False,False
5417,0,420,4,5,4,-,True,False
5418,1,110,2,2,1,18,True,False
5419,1,165,4,3,3,10,True,True
5420,1,200,4,5,4,23,False,False
5421,1,465,4,4,4,3,True,False
5422,1,200,3,4,3,8,True,False
5423,1,130,3,2,1,4,False,True
5424,1,52,2,1,1,7,True,False
5425,1,25,1,1,0,8,True,False
5426,1,96,1,1,1,-,True,False
5427,1,93,2,2,2,3,True,False
5428,1,85,2,2,1,6,True,True
5429,1,80,1,1,1,10,True,False
5430,0,570,4,6,5,-,True,False
5431,1,150,3,3,3,19,True,True
5432,1,70,2,2,0,17,True,False
5433,1,167,3,1,0,-,True,False
5434,1,250,4,4,3,6,True,False
5435,1,22,1,1,0,25,True,False
5436,1,400,4,5,3,-,False,False
5437,1,272,4,4,4,2,True,False
5438,1,30,1,1,1,6,False,True
5439,1,326,4,4,3,5,True,False
5440,1,300,5,3,1,-,True,False
5441,0,80,3,1,1,3,True,False
5442,1,65,2,2,2,19,False,False
5443,0,48,1,1,0,9,True,False
5444,1,200,3,4,1,8,False,True
5445,1,80,2,1,2,-,True,False
5446,1,400,3,4,4,-,True,False
5447,1,70,1,1,0,-,True,False
5448,1,300,3,3,2,-,True,False
5449,1,95,3,2,0,2,True,False
5450,1,40,1,1,0,-,False,False
5451,1,380,5,4,2,-,True,False
5452,1,190,3,3,3,-,True,False
5453,0,55,1,1,1,9,True,True
5454,0,55,2,1,1,-,True,False
5455,1,80,3,2,2,12,False,False
5456,1,77,1,1,1,8,False,False
5457,1,80,2,1,0,1,True,False
5458,1,70,2,1,1,9,True,False
5459,1,60,2,2,2,6,True,False
5460,1,420,5,4,4,7,True,False
5461,1,78,2,2,2,12,True,False
5462,1,158,3,4,2,4,True,False
5463,1,180,3,4,3,3,True,False
5464,1,60,2,1,1,13,True,True
5465,0,50,2,1,1,1,True,False
5466,1,318,4,6,4,13,True,True
5467,1,97,2,2,0,27,False,True
5468,1,110,2,2,0,-,False,False
5469,1,330,1,3,8,-,True,False
5470,0,68,2,1,2,1,True,False
5471,1,80,2,2,2,-,True,False
5472,1,70,2,1,0,-,False,True
5473,1,200,3,4,5,-,True,False
5474,1,135,3,4,3,12,False,False
5475,1,36,1,1,0,9,True,False
5476,1,63,2,3,1,-,True,False
5477,1,212,4,3,4,1,True,False
5478,0,440,4,4,4,-,True,False
5479,1,45,2,1,0,-,False,False
5480,1,444,4,4,5,-,True,True
5481,1,84,1,1,1,1,False,False
5482,1,495,5,5,4,11,False,False
5483,1,36,1,1,1,11,False,True
5484,0,414,4,4,5,-,True,False
5485,1,90,3,2,2,11,False,False
5486,0,50,1,1,0,4,True,False
5487,1,26,1,1,0,2,True,True
5488,1,132,3,2,2,14,True,True
5489,1,49,1,1,1,4,False,False
5490,1,84,2,3,2,32,False,True
5491,1,97,3,1,1,2,True,True
5492,1,227,4,3,3,10,True,True
5493,1,200,3,3,2,-,True,False
5494,0,12732,3,2,0,3,True,False
5495,0,254,3,4,2,-,True,False
5496,1,88,2,3,2,11,True,False
5497,1,135,2,1,0,2,False,False
5498,1,120,2,1,1,-,True,False
5499,1,246,3,4,4,5,True,False
5500,0,87,3,2,1,9,True,False
5501,1,372,5,4,6,-,True,False
5502,1,85,3,2,3,3,True,True
5503,1,58,1,1,1,1,True,True
5504,1,160,3,5,2,-,True,False
5505,1,80,1,1,1,-,False,False
5506,1,54,2,1,0,2,False,False
5507,0,128,3,3,2,1,True,False
5508,1,70,2,1,1,3,True,False
5509,1,80,2,2,1,-,False,False
5510,1,69,3,2,2,7,True,False
5511,1,42,1,1,1,4,True,False
5512,1,132,3,2,3,-,True,False
5513,1,270,3,3,1,-,True,True
5514,1,180,3,3,3,-,True,False
5515,0,38,1,1,0,8,True,False
5516,1,366,4,5,5,8,True,True
5517,1,65,2,2,1,18,True,True
5518,1,42,1,1,1,14,True,True
5519,1,101,3,4,2,5,True,False
5520,1,120,3,2,1,7,True,False
5521,1,280,3,3,7,-,True,False
5522,1,200,4,4,2,8,True,True
5523,0,42,1,1,0,1,True,False
5524,1,180,3,2,1,8,True,True
5525,1,26,1,1,0,6,True,False
5526,1,93,2,1,1,1,True,False
5527,1,115,3,1,2,5,True,False
5528,1,263,4,5,4,21,True,False
5529,0,42,2,1,1,4,True,False
5530,1,30,1,1,0,1,False,False
5531,0,70,2,1,2,5,True,False
5532,1,56,2,2,1,11,True,False
5533,1,65,2,1,0,-,True,False
5534,0,48,1,1,0,4,False,False
5535,1,95,3,2,1,10,False,True
5536,0,180,4,3,2,-,True,False
5537,1,110,3,2,2,14,True,False
5538,1,80,3,2,3,1,True,False
5539,1,129,2,3,2,16,True,True
5540,1,226,4,4,3,4,False,False
5541,1,152,3,3,1,5,False,True
5542,1,500,4,4,3,-,True,False
5543,1,78,2,1,3,-,True,False
5544,0,56,1,1,0,12,True,False
5545,1,120,1,1,4,-,True,True
5546,1,220,3,3,3,-,True,False
5547,1,34,1,1,0,3,False,True
5548,1,60,2,1,1,5,True,True
5549,1,54,1,1,0,2,True,False
5550,1,130,3,2,1,2,True,True
5551,1,51,2,1,1,12,False,True
5552,1,60,1,1,0,1,True,False
5553,1,300,5,6,2,-,False,False
5554,1,169,4,4,4,9,True,False
5555,0,200,3,3,2,8,True,False
5556,1,174,3,1,1,-,True,False
5557,1,61,2,1,0,1,False,False
5558,1,100,3,3,3,5,True,False
5559,1,100,3,1,4,-,True,False
5560,1,45,1,2,1,11,True,False
5561,1,65,2,2,1,1,True,False
5562,1,80,2,1,2,2,True,True
5563,1,90,2,1,0,-,True,False
5564,1,281,4,4,8,-,True,True
5565,1,350,3,4,4,-,True,False
5566,1,380,4,5,4,4,True,True
5567,0,396,4,6,3,-,True,False
5568,1,120,3,2,3,-,False,False
5569,1,300,3,5,2,12,False,True
5570,1,97,2,3,1,5,True,False
5571,1,35,1,1,0,1,True,False
5572,1,20,1,1,0,1,False,False
5573,1,49,2,1,1,3,True,True
5574,1,103,3,2,1,2,True,False
5575,1,93,3,3,2,15,False,False
5576,0,83,1,1,1,4,False,False
5577,1,158,4,4,3,4,True,True
5578,1,700,6,6,6,-,True,False
5579,1,208,3,2,1,5,True,False
5580,1,147,2,3,2,3,False,True
5581,1,150,2,2,1,1,True,True
5582,1,135,2,2,1,12,True,False
5583,1,530,4,4,6,-,True,False
5584,1,70,2,1,1,3,True,False
5585,1,335,3,4,4,-,True,True
5586,1,87,2,3,2,16,False,False
5587,1,49,2,1,1,9,True,True
5588,1,108,3,2,2,7,True,False
5589,1,35,1,1,0,-,True,False
5590,1,150,3,2,2,-,True,False
5591,1,92,2,1,1,11,False,False
5592,1,80,4,4,3,5,True,False
5593,1,32,1,1,1,13,False,True
5594,1,38,1,1,0,11,True,False
5595,1,87,3,2,1,17,True,False
5596,1,80,2,1,1,1,True,False
5597,1,38,1,1,1,14,False,True
5598,1,65,2,1,0,-,True,False
5599,1,100,7,4,0,-,True,False
5600,1,126,2,1,0,13,True,False
5601,1,84,2,2,1,-,True,False
5602,1,70,2,2,1,3,True,False
5603,1,160,3,2,1,1,True,False
5604,0,85,3,2,1,1,True,False
5605,1,37,1,1,1,4,True,False
5606,0,94,2,1,1,1,True,False
5607,0,138,3,3,0,2,True,False
5608,1,96,3,3,0,6,True,False
5609,1,41,1,1,1,16,True,True
5610,0,208,3,2,4,-,True,False
5611,1,35,1,1,0,7,True,False
5612,1,45,1,1,0,22,False,False
5613,1,230,2,3,3,17,True,True
5614,1,200,3,2,4,-,True,False
5615,1,255,4,4,0,15,True,True
5616,1,400,4,4,3,1,True,True
5617,1,297,4,5,5,19,True,False
5618,1,600,3,5,8,-,True,False
5619,1,37,1,1,1,1,False,True
5620,1,36,1,1,0,4,True,False
5621,1,629,4,4,4,-,True,False
5622,1,100,2,1,0,-,False,False
5623,1,75,2,1,1,-,False,False
5624,1,133,3,3,2,19,True,True
5625,1,150,3,2,0,1,False,False
5626,1,40,1,1,0,12,False,True
5627,1,93,3,3,0,16,False,True
5628,1,400,4,3,3,-,True,False
5629,0,500,6,6,3,-,True,False
5630,1,35,1,1,1,14,False,False
5631,1,11,1,1,0,1,False,True
5632,1,275,4,4,3,9,True,False
5633,1,320,4,4,2,7,True,False
5634,1,54,1,1,1,7,True,False
5635,1,660,4,5,5,12,True,True
5636,1,330,5,3,6,-,True,False
5637,1,143,3,3,2,20,True,False
5638,0,64,2,2,2,51,True,False
5639,1,157,3,2,0,7,True,False
5640,1,28,1,1,0,5,True,False
5641,1,113,3,4,2,7,True,False
5642,1,110,3,2,1,1,True,False
5643,1,90,3,2,1,13,True,False
5644,1,130,3,2,2,15,False,False
5645,1,34,1,1,1,6,False,True
5646,1,55,1,1,0,3,False,True
5647,1,101,3,3,2,1,True,False
5648,1,72,1,2,2,19,True,False
5649,0,25,1,1,0,3,False,False
5650,1,45,1,1,0,2,False,False
5651,1,360,5,4,0,7,False,False
5652,1,90,2,2,1,-,True,False
5653,1,50,1,1,0,-,True,True
5654,1,180,4,4,4,21,False,False
5655,0,55,2,1,1,16,False,False
5656,0,250,1,2,2,-,True,False
5657,1,49,1,1,0,9,True,False
5658,0,500,4,4,3,5,False,False
5659,1,45,1,1,0,1,False,False
5660,0,104,3,1,0,3,False,False
5661,1,250,3,2,8,-,True,False
5662,0,75,3,1,2,3,True,False
5663,1,25,1,1,0,1,False,False
5664,1,320,5,3,8,-,True,False
5665,1,56,1,1,0,9,False,False
5666,1,88,2,1,1,3,True,False
5667,1,60,3,1,1,3,True,False
5668,1,50,1,1,0,1,False,False
5669,1,96,3,2,2,14,False,True
5670,1,80,2,1,0,1,False,False
5671,1,270,3,2,4,-,True,False
5672,1,250,4,4,4,4,True,False
5673,0,90,3,2,2,2,True,False
5674,1,96,2,1,1,8,False,False
5675,1,80,3,1,1,1,True,False
5676,1,210,3,3,2,5,True,False
5677,1,144,3,3,2,-,True,True
5678,1,90,2,2,2,9,False,False
5679,0,82,3,3,2,4,True,False
5680,1,35,1,1,1,1,True,False
5681,1,65,2,1,1,-,True,False
5682,1,23,1,1,0,23,True,False
5683,0,50,2,1,1,3,True,False
5684,1,240,3,5,3,14,True,True
5685,0,214,3,3,2,1,True,False
5686,1,90,2,1,1,2,True,False
5687,1,250,3,5,4,-,True,False
5688,0,330,3,3,2,10,False,False
5689,1,170,4,4,3,9,True,False
5690,1,250,4,2,6,-,True,False
5691,0,54,1,2,1,6,True,True
5692,1,378,3,3,3,-,True,False
5693,1,70,2,2,2,10,True,False
5694,1,80,2,2,1,5,True,False
5695,1,52,1,1,1,2,False,True
5696,1,180,3,2,1,11,True,True
5697,1,80,2,1,0,2,True,False
5698,1,200,2,4,1,-,True,False
5699,1,250,3,3,2,-,False,True
5700,1,90,3,2,0,9,True,False
5701,1,52,1,1,0,3,False,True
5702,0,110,3,1,1,-,True,False
5703,1,150,3,5,3,-,True,True
5704,1,78,2,1,2,7,True,False
5705,0,83,2,3,1,7,True,False
5706,1,215,3,4,4,10,True,False
5707,1,67,1,1,0,-,True,False
5708,1,60,2,1,1,11,True,True
5709,1,136,3,3,0,12,True,False
5710,1,20,1,1,0,1,False,False
5711,1,78,3,1,2,7,True,True
5712,1,42,1,1,1,2,True,False
5713,1,300,4,4,1,11,True,False
5714,1,140,2,2,2,8,True,True
5715,0,150,3,2,1,-,True,False
5716,1,200,5,4,5,-,True,False
5717,1,112,2,3,2,24,False,False
5718,1,380,3,2,2,9,True,False
5719,0,75,3,1,1,1,False,False
5720,1,220,3,5,6,8,True,True
5721,1,280,4,5,6,1,False,False
5722,0,34,1,1,0,4,True,False
5723,1,24,1,1,1,-,False,False
5724,1,72,2,2,1,18,True,False
5725,1,45,1,1,1,-,False,False
5726,1,38,1,1,1,4,True,True
5727,1,75,2,1,0,5,True,True
5728,1,180,3,2,1,4,True,False
5729,1,220,3,4,3,8,True,False
5730,1,352,4,4,4,-,False,True
5731,1,80,1,1,1,2,False,False
5732,1,74,3,2,1,6,True,False
5733,1,103,3,2,2,3,True,False
5734,1,45,1,1,1,1,False,True
5735,1,249,4,2,2,-,True,False
5736,1,65,3,1,1,6,True,True
5737,1,182,4,4,3,1,True,False
5738,1,68,2,2,1,7,True,True
5739,1,800,4,5,8,-,True,False
5740,1,106,2,1,0,-,True,False
5741,1,78,3,2,2,1,True,False
5742,1,130,3,3,3,23,True,False
5743,1,100,3,1,0,6,True,True
5744,1,240,3,2,6,-,True,False
5745,1,190,3,3,1,1,True,False
5746,1,100,2,1,2,-,False,False
5747,1,262,3,4,4,8,True,False
5748,1,300,4,5,4,9,True,True
5749,1,416,3,5,4,15,True,False
5750,1,55,2,1,1,9,True,False
5751,1,70,1,2,1,3,True,False
5752,1,580,5,5,4,4,True,False
5753,1,84,2,2,2,20,True,False
5754,0,58,2,1,1,1,False,False
5755,1,55,1,2,0,17,False,False
5756,1,147,3,3,3,13,True,False
5757,1,55,2,1,1,11,True,False
5758,1,236,4,5,5,5,True,False
5759,1,60,1,1,0,-,True,False
5760,1,211,2,2,2,-,True,False
5761,1,200,2,4,3,16,True,False
5762,1,49,2,1,1,-,True,False
5763,1,300,4,5,4,7,False,False
5764,1,62,3,1,2,1,True,False
5765,1,350,3,4,2,-,True,True
5766,1,100,3,2,1,1,True,False
5767,1,60,3,1,1,7,True,False
5768,1,60,2,1,1,3,True,True
5769,1,350,4,5,2,-,True,True
5770,0,92,3,4,2,1,True,False
5771,1,165,3,4,6,-,True,True
5772,1,50,2,1,2,8,False,False
5773,1,505,3,5,0,12,False,False
5774,0,40,2,1,1,3,True,False
5775,1,900,3,4,8,-,True,False
5776,1,300,4,4,2,-,True,False
5777,1,24,1,1,0,3,True,True
5778,1,65,2,1,0,-,True,False
5779,0,47,1,1,0,8,True,False
5780,1,55,1,2,1,4,False,True
5781,1,50,3,1,1,4,False,False
5782,1,234,3,4,4,3,True,False
5783,1,40,1,1,0,-,False,False
5784,1,30,1,1,0,-,False,False
5785,1,35,1,1,0,16,False,True
5786,1,50,2,1,2,-,True,False
5787,1,31,1,1,0,18,False,False
5788,1,68,1,1,1,2,True,False
5789,1,35,1,1,0,-,True,False
5790,1,50,1,1,0,-,False,False
5791,1,167,3,4,2,5,True,False
5792,1,33,1,1,1,1,False,True
5793,1,40,1,1,0,-,False,False
5794,1,172,4,4,3,15,True,True
5795,1,50,1,1,0,5,True,True
5796,1,68,2,2,1,14,True,False
5797,1,84,3,2,3,8,False,False
5798,1,170,3,4,4,6,True,True
5799,1,162,2,2,1,13,True,False
5800,1,330,3,6,5,-,True,True
5801,1,180,3,3,2,2,True,False
5802,0,270,3,3,3,1,True,False
5803,1,154,4,3,3,4,True,False
5804,1,87,2,2,2,15,True,False
5805,1,50,1,2,1,9,False,True
5806,1,300,4,5,2,-,True,False
5807,0,70,2,2,1,-,True,False
5808,1,58,1,2,1,1,False,True
5809,1,250,4,5,3,-,True,False
5810,1,800,7,7,8,-,True,False
5811,1,55,3,1,1,3,True,False
5812,1,90,3,1,0,13,True,False
5813,1,335,4,6,4,2,True,True
5814,1,250,3,4,3,-,True,False
5815,1,20,1,1,0,5,True,True
5816,1,72,1,2,2,17,False,True
5817,1,20,1,1,0,5,True,True
5818,1,73,1,1,0,2,True,False
5819,1,280,3,4,1,-,True,False
5820,1,141,3,3,1,1,True,True
5821,1,180,3,4,4,-,True,True
5822,1,380,3,4,2,-,True,False
5823,1,38,1,1,1,3,True,True
5824,1,55,1,1,0,-,False,False
5825,1,196,4,3,3,13,False,False
5826,1,31,1,1,1,7,False,True
5827,1,320,5,5,3,-,True,True
5828,1,60,2,2,1,13,True,False
5829,1,350,4,4,2,-,True,False
5830,1,136,3,3,1,5,False,True
5831,1,90,2,1,0,1,True,False
5832,1,230,3,4,1,-,True,False
5833,1,40,1,1,0,1,True,False
5834,1,145,2,3,2,16,True,True
5835,1,104,2,1,0,-,True,False
5836,0,78,3,2,1,6,True,False
5837,1,60,1,1,0,10,False,False
5838,1,135,3,2,1,4,True,False
5839,0,48,1,1,1,2,True,True
5840,1,18,1,1,0,-,True,False
5841,0,52,2,1,1,8,True,True
5842,0,268,3,4,4,-,True,False
5843,1,70,2,2,0,3,False,False
5844,1,41,1,1,1,4,False,True
5845,1,139,3,2,2,1,False,False
5846,1,32,1,1,0,18,True,False
5847,1,25,1,1,0,-,False,False
5848,1,23,1,1,0,7,True,True
5849,1,93,3,2,2,18,True,True
5850,1,72,2,1,1,-,False,False
5851,0,48,1,1,1,6,False,False
5852,1,120,2,1,1,-,False,False
5853,1,60,2,1,1,5,False,False
5854,1,164,2,2,0,9,True,False
5855,1,185,4,5,4,5,True,False
5856,1,100,2,2,4,-,True,False
5857,1,47,1,1,1,6,True,False
5858,1,350,3,2,4,-,True,False
5859,1,110,3,3,2,6,True,False
5860,0,104,3,1,0,3,False,False
5861,1,800,5,4,6,-,True,True
5862,0,70,1,1,1,11,False,False
5863,1,92,2,1,0,9,False,False
5864,1,500,4,2,8,-,True,False
5865,1,33,1,1,1,14,True,True
5866,1,70,3,2,0,-,True,False
5867,1,47,2,1,1,1,False,False
5868,0,159,3,2,2,1,True,False
5869,0,160,3,1,4,-,False,False
5870,1,110,2,2,1,1,True,False
5871,1,596,4,5,2,-,True,True
5872,1,80,2,2,0,-,True,False
5873,1,60,2,2,1,8,True,False
5874,1,140,3,2,2,-,True,False
5875,1,41,1,1,1,1,True,True
5876,1,70,1,1,1,-,False,False
5877,1,100,3,2,1,8,False,False
5878,1,210,3,5,3,12,True,False
5879,1,183,4,4,3,7,True,False
5880,1,125,2,3,2,10,True,False
5881,1,350,2,4,8,-,False,False
5882,1,116,3,2,1,6,True,False
5883,1,39,1,1,0,8,True,False
5884,1,63,2,2,1,1,True,True
5885,0,52,1,1,1,6,True,False
5886,1,60,2,2,2,-,True,False
5887,1,160,4,4,3,6,True,True
5888,1,70,2,1,1,1,True,False
5889,1,385,3,4,3,-,True,False
5890,1,350,3,6,4,19,True,False
5891,1,35,1,1,0,-,True,False
5892,1,250,4,3,3,-,False,False
5893,1,50,1,1,1,6,True,False
5894,1,500,4,5,8,-,True,False
5895,1,105,3,2,3,4,True,False
5896,0,96,3,3,2,4,False,False
5897,1,210,3,5,3,2,True,True
5898,1,113,2,2,1,6,True,False
5899,0,20,1,1,1,8,True,False
5900,1,110,3,2,1,1,False,True
5901,1,158,3,4,3,5,False,True
5902,1,350,4,5,4,-,True,True
5903,1,200,2,2,2,20,False,True
5904,1,35,1,1,0,2,True,False
5905,0,80,3,2,2,12,True,False
5906,1,252,4,5,5,18,True,True
5907,1,130,3,3,1,6,True,False
5908,1,105,3,2,2,5,True,False
5909,1,40,1,1,0,-,True,False
5910,1,343,4,4,4,-,True,False
5911,1,380,4,2,6,-,True,False
5912,1,161,3,5,3,12,True,False
5913,0,136,4,5,3,6,True,True
5914,1,100,3,2,4,-,True,False
5915,1,85,2,2,0,6,True,True
5916,1,200,3,4,3,-,True,False
5917,0,120,4,3,8,-,True,False
5918,1,320,4,4,0,20,True,False
5919,1,56,2,1,1,11,True,False
5920,1,59,2,1,1,10,False,False
5921,1,68,3,2,1,15,True,False
5922,1,197,4,3,1,3,True,False
